,Assessments_Primary_Problem,Report_1_Narrative,Report_2_Narrative
1715907,humanfactors,I was the Captain flying from ZZZZ. We landed on Runway 10 in ZZZZ at approximately XA47Z. We landed in ZZZZ and taxied to the South ramp to clear customs. After clearing customs; we started the aircraft up and taxied to the North ramp to be parked in position for our outbound fight. While taxiing to the other side of the airport it began to rain. It was raining enough that the wipers were needed to see in front of us.We had a marshaler guiding us into our parking spot. It was one situated in a position where we needed to nose in; and turn 180 degrees to face out.  He instructed us to turn right into the empty spot facing a wall. He then instructed us to turn right again.  As I turned the aircraft to the right (parallel to the wall and the taxiway) Co-pilot noticed the marshaler may have been getting us close to a GPU situated along the wall. Co-pilot asked 'are we clear?' I slowed the plane; basically to a stop to look back as far as I could. From what I saw through the rain covered side window we were clear of the GPU. I then moved my attention the the marshaler who instructed me to turn right yet again to face out (in line; wingtip to wingtip with the other parked planes). It was at that point we felt a slight jolt and realized the wing had come into contact with the GPU.After the impact; I set the brake and the marshaler ran over to the GPU. He was able to push it along the wall away from the aircraft. He then came back to the nose of the plane to finish parking us.After the engines were shut down; and the checklist complete we opened the door to inspect the damage. There was a dent in the slat; and part of the wingtip due to the collision.In the future I will use more caution when trying to maneuver the aircraft on a congested ramp. Looking back; it would have been a good idea to request a wing walker as well.,
1716040,humanfactors,We failed to correctly set flaps for takeoff after a runway changeI was First Officer and Pilot Flying. We were delayed for over an hour for an EDICT time. When we finally left our pushback clearance was changed twice then we were given taxi instructions to 10L. We started taxiing with a hold short clearance and completed the before takeoff checklist to the line but were then given a runway change to 10R along with new taxi instructions and a second hold short clearance. I updated the FMS and I allowed myself to be distracted and forgot to inform the Captain that the new runway required us to change our flap setting. We were told to expect a XA08L departure but immediately after starting the second engine we were given an early position and hold clearance with traffic on final. We completed the before takeoff checklist without repeating the items above the line. We completed a normal takeoff and climb and I only noticed my error when we retracted the flaps. Vls came up faster than normal so I lowered the pitch to ensure we would continue to accelerate. The rest of the climb was uneventful.My biggest error was not asking for more time when I felt rushed to be ready for a position and hold. Other errors were not resetting flap in accordance with the takeoff date for our new runway and not repeating the entire before takeoff checklist.,
1716043,humanfactors,Prior to boarding; I contacted Dispatch and discussed possible delays due to impending weather at the departure airport. I was aware that we would be waiting on the ground for weather to pass at the departure airport but we both expected that to quickly move through. Although the weather moved through quickly; once we taxied in line at approximately number 16; we were advised of 30 miles in trail for departures; meaning we would incur a significant delay. As we waited in line; the First Officer and I discussed the fuel and reviewed the weather enroute while also being aware of potential delay concerns. We also reviewed the weather forecast again and still noted that; should it become an issue; the alternate that was filed was not required and could be removed if necessary. I also sent an ACARs to Dispatch to verify that removing the alternate was an option and asked for them to review any changes so I could be aware as to whether or not removing the alternate was one way to manage the available fuel for planning purposes.After a taxi out time of approximately 1hr 30 minutes; we were number 1 for departure and verified that the fuel was above Min. Takeoff for departure. We had approximately 800 lbs. above what was required for Min. Takeoff. Just as we expected a takeoff clearance; Tower then informed us of a ground stop and had no idea how long it would last. We shut down both engines immediately to conserve the fuel for a quick restart and subsequent takeoff. With both engines shut down; the parking brake set; I spoke with the lead Flight Attendant to inform them of the ground stop and we coordinated that they would do a LOB delay service as well as give people an opportunity to use the restroom if necessary. I then called Dispatch to coordinate with them. We discussed the ATC issue; possible length of the delay; fuel state and the option to remove the alternate to fuel planning. I opted to keep the alternate on the paperwork only because; since we had the required fuel but still didn't know the time remaining on the delay; I didn't want to start with multiple changes to flight plan at this point so that we didn't create more work for us than necessary just yet. I also didn't want to have to change it back again if the weather deteriorated for some reason. While I was speaking with Dispatch and just after the ground stop was issued; the First Officer said they just lifted the ground stop and we're number one for takeoff. I remember noting the fuel at approximately 23.2 and the First Officer started both engines while I coordinated to ensure the passengers were seated and informed the Flight Attendants to stop their service for an immediate departure. The checklists were completed and I had one or two more calls to the Flight Attendant to ensure that the passengers and Flight Attendants were safely seated. We were cleared to 'Line up and Wait' and I noted the fuel at 22.8; above our Min. Takeoff of 22.6. After taxiing into position; we stopped for ATC to get spacing or traffic to clear but then we were cleared for takeoff.After climbing through 10;000 ft.; I requested the [Dispatch report] and started my review of that as we passed the first few fixes. I noticed that the fuel on takeoff on the [report] said 21.8; which immediately caught my attention because it was below the Min. Takeoff I was watching on the ground. I was surprised to see 21.8 on the [report] and immediately ACARS Dispatch and asked them to remove the alternate since the weather at the destination did not require it. They removed the alternate and sent me Release 2; which had a Planned Gate Fuel of 18.8 and a Min. Takeoff 17.5. This ensured our updated plan allowed us plenty of fuel for regulatory requirements and extra for altitude flex and turbulence mitigation. I informed the First Officer that the [report] showed we took off with 21.8 and we debriefed the error. Since I believe the [report] snapshot is taken at thrust lever application; I believe the error was mine. I'm certain that neither of us would have taken off if we saw that we were below 22.6; especially since we discussed it. I can only think that; in the moment and with my concerns being divided between the aircraft; flight attendants; passengers; and impending takeoff; I must have misread the 21.8 as 22.8 when we started the takeoff. As soon as I realized I must have made a mistake; I remedied the paperwork with Dispatch and immediately ensured that we could safely and legally continue to our destination. Once we removed the alternate and ensure we were safe and legal to continue; we continued and landed safely at our destination.,
1716048,humanfactors,While turning in to park at gate; there were two lav service trucks parked within the safety zone of the gate. I illuminated them with my taxi light to make sure they knew we were approaching the gate.One of the trucks backed out of the way while we continued to approach the gate.  The other truck; however; decided to dash in front of my aircraft to clear the area.  I stopped the aircraft to avoid a collision; then parked after the truck was clear. Ramp Tower was immediately notified of the incident.There is a service road painted in front of the gate; but ground vehicles are required to give way to aircraft.  Apparently; this driver thought it was the other way around.This is an increasing problem in different airports. In IAH; I personally have had to stop at least once a week to avoid vehicles driving in front of my taxiing aircraft over the past three months. These vehicles have been catering trucks; baggage carts; and lav service trucks.,
1716069,humanfactors,Aircraft movement after shutdown.  On arrival in ZZZ Ramp X at aircraft shutdown aircraft moved forward after a nose chock was inserted.  Both engines were shut down at the time of aircraft movement.  Movement was immediately after shutdown of Number 2 engine.  This was evident to me because the nose tiller turned 180 degrees right after Number 2 engine shutdown which at the time I assumed was some kind of mechanical malfunction.  After I was briefed by the mechanic [I] realized that it was caused by aircraft movement.  This baffled me because I didn't understand why.  When I got home I reread our shutdown procedures.  I noticed that I did not follow the cautions of checking the accumulator pressure being in the green band.  The truth be told I have not been checking this for years.  I have been checking for aircraft movement only after releasing the parking brake.  A huge mistake that thankfully did not cause any injuries or damage.  Most embarrassing for a seasoned Captain.  I guess I need to go through all my normal procedures again highlighting all cautions and warnings.  Surprising that in so many years of line checks and training events this bad habit never caught up with me.,
1716071,humanfactors,During our flight to CLE; we were at 16;000 feet on the BRWNZ2 STAR; the autopilot was engaged. We were given a descent clearance to 10;000 feet by Cleveland Center; the exact location is unknown. No 'Descend Via' was issued. We were instructed to contact Cleveland Approach; and did so successfully with the current ATIS. Our altitude was 10;000 feet; speed was approximately 300 KIAS. Some time later (the exact location is unknown) the approach controller issued a clearance to descend and maintain 6;000 feet. After slowing to 250 KIAS; a descent at a rate of 1;500 FPM was initiated. After consulting the VNAV page on the FMS the rate was increased to 1;800 FPM based on the rate to comply with the anticipated crossing restriction at LLROY of 5;000 feet and 210 KIAS. A short time later in the vicinity of TRRKY intersection we were 'cleared for the ILS 24R after LLROY'. A short discussion was had by me and the First Officer if we could descend below 6;000 feet (our last assigned altitude). I noted that the approach chart notes for the 24R ILS read 'mandatory 5000' and 'max 210 kts.'; and we were on the arrival/approach so we could/should descend. This delayed our descent; and I used the speed brakes; and commanded flaps 9. During the descent we attempted to reprogram the FMS to eliminate the vector after LLROY. We crossed LRROY at 5;000 feet and 210 KIAS; but we had not successfully configured the FMS. The airplane started a turn towards a 056 heading. I disconnected the autopilot; and turned the aircraft towards the BORNY intersection using the MFD navigation display. The First Officer was able to correctly program the FMS; and the Flight Director indicated a turn to BORNY. I asked the First Officer to select 4;000 feet in the altitude selector. He hesitated; and we again discussed if we could descend. He selected 4;000 feet; and we continued the descent. I acquired the runway visual; and asked the First Officer to change my navigation source to conventional; and to arm the APPROACH mode. We captured the localizer and glideslope; configured and executed a stabilized approach. We were never queried by ATC about our altitudes; speeds; or courses. I believe no deviations occurred.During the STAR portion no 'descend via' was issued; so the 280 KIAS speeds were not used; we were unfamiliar with the approach; and did not anticipate joining the approach at LLROY. The last altitude given was 6;000 feet which caused confusion. We did not have enough time to correctly reconfigure the FMS.I believe if at some point we had been advised to 'expect the ILS 24R after LLROY;' or words to that effect; we could have ensured that the FMS and aircraft were properly configured. It's unclear when to descend since the notes (#3) advised to 'maintain last assigned altitude until established on glideslope'; but the note for LLROY has 'Mandatory 5;000.',
1716081,humanfactors,I called the center on the phone and got our clearance about 10 minutes before departure. 'As filed' is assigned but our filed clearance required us to take off from Runway 17. Due to winds we had decided to takeoff from opposite runway which is 35. I explained that to the person on the phone and said we will takeoff from Runway 35. He said 'Ok.' I assumed that he would coordinate the information I shared; with their operations center/radar operators. After departure center controller asked why we were heading north.The cause was not making sure the information passed to the right people. We realized the lack of coordination and continued as it is. Flight center should coordinate if clearance is discussed/requested amendment.,
1716103,humanfactors,While operating flight I was informed by my FO (First Officer) that he was not feeling well after our conversation about an extensive dental procedure I had a few months back. FO looked a bit pale and certainly uncomfortable and said he needed to use the restroom. After summoning the A FA (Flight Attendant) to the cockpit; I heard a commotion in the front galley as the FO was exiting the flight deck. After looking back; I saw the legs of the FO on the ground. I immediately told the A FA to close the door and have a seat. At this point my position was around 300 miles north east of ZZZ at FL360. I referenced my manual on the procedures for incapacitated crew members and determined our next course of action. After about 5 minutes of communicating with the FAs on the condition of the FO they informed me he was up; doing well; and had his color back to normal. I spoke with the FO over the inter-phone system and he explained he was feeling much better and believed he was ok to continue. I discussed with the A flight attendant about staying upfront in the cockpit while the FO got situated so she could help if anymore issues came up. After talking with the FO and FA as well as a PAX (Passenger) that was a nurse who treated him; we determined he was back to normal and able to continue the flight as planned. I informed the FO I would be the pilot flying for the remainder of the flight and we discussed how to proceed. I determined a diversion to another airport was not in the best interest of safety. I considered policies/weather/distance/safety of my PAX's and crew and determined the best course of action was to not try and make a complex mountainous terrain diversion. ZZZ was clear with light winds and all our pre approach duties were accomplished for ZZZ. The flight then continued without further incidence. Once on the ground I told the FO to call the on-call chief pilot to determine the next course of action. We then talked with our medical team to get an assessment of the medical event at cruise. The Doctor told us he viewed it as an isolated incident and the FO was ok to continue. After talking with the chief pilots; the FO was removed from the flight and the rest of the crew was reassigned.After running through the incapacitated crew member section of the volume 2 . I would like to add a suggestion for a crew member that was incapacitated but returns to normal after treatment. A note to call the medical team if two pilots are present to discuss returning the crew member to duty or to divert.,
1716142,humanfactors,The flight crew contacted cargo operations stating that the Restricted Articles on board were over the loading restrictions per USG-13. Crew Chief notified the Load Planner that the restrictions had been exceeded and the planner called the ramp to remove the cargo from the aircraft. Crew Chief later called back stating that the shipment was limited quantity and USG-13 did not apply; but the ramp was already in the process of removing the cargo.My concern is that no one locally in ZZZZ spoke with Cargo and Crew Chief claimed to have no way of being able to reach them. [We're] happy to assist with these situations as best we can; but we do not have the expertise to address such an issue in as timely a matter as contacting cargo directly. It is ultimately the Crew Chief's responsibility to ensure all Dangerous Goods shipments are loaded correctly; and making sure he has the proper contact information in a case like this would make that process a lot easier for him/her. It seems there was some uncertainty on cargo's end as well.,
1716211,humanfactors,While boarding; we collected dozens of knives. Many of the weapons were not properly secured and some side arms had the magazines inserted. Several electronics in the cargo hold had lithium batteries that were undeclared.  All of the cargo bags were downloaded and searched by TSA where they found kerosene and propane tanks. No one was properly screened. Download everyone to get properly screened.,
