,Assessments_Primary_Problem,Report_1_Narrative,Report_2_Narrative
1663335,atcequipment/navfacility/buildings,I was shooting the Fairbanks International ILS 20R approach and was between CIGNI and HOSAN.  I'm not sure of the exact altitude; but somewhere between 1;300-1;800 MSL on the glide slope the Tower on 118.3 radioed me a low altitude alert warning and said to climb immediately.  I put power in and immediately climbed losing the glide slope.  I had Ground contact at this point and I did not believe the Tower's warning that my altitude was too low; but I complied with their directions and climbed.  Once I climbed 300-400 feet; I could see the runway lights; so I continued my approach and made a normal safe landing on the runway.  The visibility issues were due to smoke and the visibility at the time was 2-3 SM.  After I taxied back; shutdown the plane; and unloaded my passengers; I called Fairbanks Tower to ask them about the low altitude warning.  When I told them that the needles were centered and it happened between CIGNI and HOSAN I was informed that the Tower's radar alert system sometimes gives erroneous readings and that between those 2 fixes on the ILS 20R was a common place for the erroneous warning to happen.  Having analyzed my response to this situation I think a better response to this event in the future would be to go missed on the approach.  I did not go missed because I was very familiar with this approach and I had ground contact at the point of the warning.  In the future I plan to climb anyway; go missed and come back and try a different approach the second time.,
1665535,atcequipment/navfacility/buildings,I filed IFR to land at SMO. The ATIS at SMO was reporting VFR conditions; but it was apparent as I was flying the 1st approach that this no longer reflected the prevailing conditions. As I was descending on the RNAV 21 for SMO; my GPS lost the signal somewhere after the FAF (Final Approach Fix). I went missed and informed the Tower. I came around for a 2nd approach; this time VOR-A. While being vectored to final for VOR-A; I interpreted an ATC instruction to turn left to a heading to intercept the final approach course. After starting the turn; ATC advised that the instruction was to turn right to that heading; and ATC advised that I was below the minimum vectoring altitude and needed to have a very tight turn. I advised that I had visual contact with the ground. I was VMC at this point; since the clouds were a marine layer closer to the coast. I intercepted the final approach course; and flew the VOR-A approach; but had to go missed again because I could not see the runway at the VOR minimums. I came around for a 3rd attempt flying the RNAV 21 GPS approach; but again the GPS signal went out at around the same point on final; so I went missed. I diverted to ZZZ.In terms of take-aways:(1) I would recommend checking whether other pilots have had GPS outages on that RNAV 21 approach into SMO. SMO Tower indicated that another pilot experienced the same; but it was unclear whether he was double-counting my experience. In my recollection; I have never experienced a GPS outage in my aircraft; and I noticed on the 3rd approach that both of my 430W units lost the signal; so I think it was something in the environment there.(2) Regarding the left vs right turn; I honestly don't know for sure what I was instructed to do or whether I read back left or right on the turn. I think that my mind registered 'left' because the final approach course was to my left; and intercepting it from my heading required less than a 180 degree turn whereas turning right involved more than a 180 degree turn. My personal take-away is to be more careful in the future about left vs right and double-confirm that I am implementing the correct instruction. I suppose ATC could emphasize the direction 'right' when that involves a turn of more than 180 degrees.,
1666716,atcequipment/navfacility/buildings,Aircraft X departed Bozeman; climbing on the BOBKT-4 Departure procedure through about 7000 or 8000 feet the flight crew advised; due to weather ahead on the BOBKT-4; they wanted to turn to the south. Well; they were in my 9000 MVA; heading towards an 11000 MVA about 5 miles ahead and any turn except southwest or west was not going to work. I instructed the pilots; 'leaving niner thousand turn right heading 190; vector for weather [which we don't depict] and higher MVA's.' On hot days like today; Aircraft X's perform poorly. Evaluating their ground speed vs. rate of climb; I grew concerned that they were not going to reach 9000 and start the right turn and hit the 11000 MVA so I asked if they could 'provide their own terrain obstruction clearance through one one thousand' to which they replied; 'Negative. Nine thousand is about the best we can give you.' At this time they were struggling through 8800 so I changed the heading for the turn; out of 9000 to 250 to avoid the 11000 MVA and instructed them to 'make it a tight turn.' They were about 2-3 miles from a portion of the 11000 MVA and I needed the turn; like; now. They started turning but I wasn't feeling good about it and told them to keep the turn right; heading 270; which they acknowledged and complied as best they could. They were out of 10000 now. Aircraft X completed the 150* from H120 to H270 as I dialed the range on my scope in to about 20 miles. I watched the fused target drag the edge of the 9000/11000 line for a sweep or two as Aircraft X climbed through 10200 or so. I'm not certain if it was a violation of the 11000 MVA; so I submit this report in case it is flagged. The position symbol didn't encroach on the line delineating the 11000 MVA but the blue fused dot touched it. I think I'm good; but erring on the side of caution. Well; it would be really; really nice to have a weather feed on our Bozeman STARS sector! There were CWA's and SIGMETs out for the area east and southeast of BZN. The METAR and SPECI's at the field indicated lightning to the distant SE. This was the first departure I had in that direction (3 prior departures took VFR climbs on-course to the north so it sounded like it wasn't so bad out there). I didn't know how far 'distant SE' was. Turns out it was pretty close. That corner; 10-20nm to the southeast of BZN is a real bitch. We have a very narrow sliver of 9000 MVA then a jump to 11000 MVA right after it. It's an east/west canyon that the departure procedure flies through and through which RNAV approaches descend even below our MVA's. Once they're cleared on an approach; or on the BOBKT-4 we can't really touch them. Further; we always lose radar for a portion of those arrivals through the pass from 20 to 15 nm. It's disconcerting. When planes can't perform (due to heat like today or just a poor performing / non-turbojet aircraft) or they ask for something unexpected; we suddenly find ourselves painted into a corner. That's not a good feeling. These [airline] pilots conveyed urgency and it was clear they weren't about to turn to the east into the [weather]; so I had to get them out of there. I figure; if I'd had better awareness; (I was working on arrival sequence and using lots of vertical with overflights and pilots deviating 30 nm out of the way around weather over Livingston; also in our airspace) I would have queried the departure sooner to see how the climb-out corridor looked. Taking them off the BOBKT-4 is the last thing you want to do! They're low and outside the Primary DVA [Diverse Vector Area] anyway. Had I known that BOBKT-4 departures would put them directly into a storm within miles after departure; I'd have released Aircraft X with the Tower on a westerly heading within our DVA and right turns around for Billings on course and we wouldn't be having this discussion. In this scenario: I had nowhere to go but west and to impress upon the pilot how urgently he needed to make that right turn.,
1668444,atcequipment/navfacility/buildings,On YV8c departure from PEK; we experienced an apparent GPS jamming event. Similar to what occurs going into TLV except in a much more critical flight phase. At approximately 3;000 ft.; we got an ADS R out msg.  As we were familiar with the TLV events we immediately noticed the GPS was inoperative and we were in inertial navigation.  This lasted till about 12;000 feet and totaled 6 to 8 minutes.  What makes this different is that eventually our ANP exceeded our RNP for about 15 seconds.  As this was in the departure phase the RNP was 1.0 and our ANP got to 1.16.  Since we routinely do RNAV departures from PEK this could be a serious issue if it continues.,
1669075,atcequipment/navfacility/buildings,We were cleared direct on base leg and we called the airport in sight and shot the Visual Approach backed up by the ILS. As we were descending down we noticed the lights on the runway were dim. The approach lights were bright. We cycled the lights but only the approach lights were working. We executed the go around and turned downwind runway. We tried to run numbers for other runways but ACARS was not responding. So landing data was determined on the release. The length showed we could land on the runway. We did a quick brief for the runway. After we landed it seemed that runway was not that wide. We pulled in to the gate and noticed that runway was only 75 feet wide. When we looked up the data on the release it was noticed we pulled the wrong numbers. It started because the runway lights were not working; in the progress of coming back around the release landing data was misread. To avoid this event a better brief could have helped. Both pilots double check the release for data.,
1670141,atcequipment/navfacility/buildings,I was working satellite airport sectors combined with moderate IFR traffic. Aircraft X was being vectored for an ILS approach; descended to 5000 ft. Additionally I had 2 IFR aircraft being vectored to other airports. At this point I lost all communications and was unable to reach any of my aircraft. I attempted to use both main and standby frequencies; all 4 headset jacks; the ET-4 tunable frequency; and the orange Telco jack. No matter what I attempted I was unable to reach any airplanes. The two sectors next to me attempted to reach aircraft on 121.5 and attempted to use my frequencies in case it was just my sector that had issues. We stopped departures off of PHX because several of the aircraft were on vectors towards the airport at 6000 ft. and 7000 ft. Additionally; I alerted Tower and Center that I had lost communications. Aircraft X continued on their last assigned heading across the localizer at 5000 ft. and entered a 5300 ft. Minimum Vectoring Altitude. It was at that moment that one of the other aircraft on frequency called me. I verified that they could hear me and then immediately issued a climbing left turn to Aircraft X to get them away from the higher terrain. From that point on all frequencies appeared to be operating normally. The Controller next to me had noticed that [at] the same time I lost all of my frequencies; the Tower Radar was showing in alarm (I believe the antennas for my frequencies are co-located). After the event the Supervisor said the tunable backup radio was tuned to the wrong frequency. I estimate that I had lost the frequencies for 4 to 5 minutes. It would help if antennas were not co-located at the same site. After discussing with other controllers; it sounds like this might have been the 3rd time this sector has lost frequencies.,
1676891,atcequipment/navfacility/buildings,Upon landing at OAR; AWOS reported 10 mile visibility; clear below 12;000 feet. On final the ceiling was not 12;000 feet and clear; it was 600 feet and broken. I was able to safely land; but after waiting an hour the entire area became overcast at about 500 feet; yet OAR AWOS was still reporting clear below 12;000 and 10SM visibility. This is very dangerous as this is the only weather reporting in the area which can be much different than MRY which was reporting VFR. The AWOS needs to be fixed before someone at night relies on it and is killed by flying into IMC.,
1677942,atcequipment/navfacility/buildings,I was training a developmental on the D side at the time of the incident. Aircraft X came over from Sector 23 at 10000 ft. level flight headed towards a terrain block at 10600 ft. The aircraft was having a hard time checking on due to low radio coverage in that area at the lower altitudes. The R-side tried to relay through another aircraft to issue a climb to 11000 ft. The R-side heard the transmission over guard but never got verification that Aircraft X received the relay to climb. No low altitude alert was issued once we talked to Aircraft X and issued the climb. Surrounding sector awareness of terrain could have helped avoid this conflict knowing they would have an easier time talking to that aircraft having better radio coverage.,
1677943,atcequipment/navfacility/buildings,Aircraft X was flying an RNAV approach. There was weather and lightning in the southeast. I received a call from ZZZ Tower saying that they have lost power and were on backups. The lighting did not work at the airport and they were using other phones to talk to airplanes and the reception for those phones only worked about 5 miles out from the field. I was on the line with ZZZ Tower getting information and creating a plan for other planes going into ZZZ. They needed us to call all inbounds since they weren't receiving any information with the Tower's power shut down. A couple minutes after getting off the phone with ZZZ; Aircraft X calls up and says he had a lightning strike and was going to hold over a fix on the published approach or something along those lines; which is an IF (Intermediate Fix) for the approach.He said he wanted to head back up to ZZZ. I told him that ZZZ just called me and said their power went out. At the time; I did not have the approach pulled up and didn't exactly know where the fix was and didn't recall there being a holding pattern there but when he mentioned it was on the approach I wanted to double check. At the time; I told him there was high terrain to the east of him and that he climb to 12000 feet; with no delay through 9000 feet. He was at 5000 feet which was below the MIA (Minimum IFR Altitude) for that area. After pulling up the approach; there was no holding pattern at that fix so I told him to fly the published missed approach except maintain 12000 feet. After a few minutes go by; he told me he was over the fix and was doing the missed approach; so he never did do any holding over that fix and was flying the approach path. Once he was reaching 12000 feet; he said he wanted to divert now for his company's request. I gave him instructions to proceed to [diversion airport]. After the thought; I do not believe I ever radar identified him. He was ADS-B so I was looking at him. I do believe I did get an altitude out of him before I proceeded him to ZZZ1.,
1678806,atcequipment/navfacility/buildings,There was a sudden loss of radar feeds to the facility. All the radar feeds except one were lost at the same time. We also lost our land lines to Center and Tower. One of the radar sectors had to immediately give their airspace to Center since they had no radar feeds. The other radar sector gave the airspace to Center after about 20 minutes. When I came into work the next day the situation was still not resolved. In the last few years this facility has constantly experienced radar failures. From what I gather it's a line issue. I've been told there is no longer a tech assigned to the radar site where we experience numerous failures a year.,
1680103,atcequipment/navfacility/buildings,KLBB TRACON cleared me for RNAV (GPS) RWY 22; IAF UCEPE. I was told 'report when crossing UCEPE inbound.' Radio communications were good at 5;200 MSL; marginal at 5;100; but communications were lost upon descending to 5;000 ft MSL. Approach and landing were uneventful. Recommend revising this IAP so that the minimum altitude for the approach segment (UCEPE through CUBKY) is 5;200 ft MSL.,
1682673,atcequipment/navfacility/buildings,I had just taken over the position within 15-20 minutes of the incident. The previous controller had an issue with one aircraft not answering him. The controller got a hold of the aircraft on the standby transmitter and everything went as planned. I switched back to the normal transmitter and had no issue talking to anybody. I had turned; slowed; and based numerous aircraft with no issue. I had Aircraft X on the downwind at 5;100 ft. and issued a base turn; and got no response. I switched headset jacks and tried again; tried the standby transmitter; used a handset; and had another sector try my frequency at their position; and nobody was able to get any response from the aircraft. I broad-casted on guard for Aircraft X to turn and switch to a different frequency; and I believe I transmitted on guard for Aircraft Y who was descending via and cleared for an approach out of 9;000 ft. The heading that Aircraft X was on put the aircraft into conflict with Aircraft Y descending via RNAV Arrival. Initially there were 20 miles of space between the aircraft but because the frequency didn't work the aircraft were converging; and I projected Aircraft Y would descend into Aircraft X if something could not be done.I continuously tried to broadcast on guard and on the frequency to get a hold of either aircraft. Finally; at the last minute I got a response from Aircraft Y and stopped him at 6;100 ft. The aircraft passed directly over each other 1;000 ft. separated. I turned Aircraft X to follow Aircraft Y inbound and then continued to readjust the sequence until everything was worked out. I slowed the final down to recover and everyone landed without incident. It was the scariest moment I've ever encountered in my entire career; and I had no control over the situation. Aircraft Y called in later and said that he heard the broadcast on guard frequency and came over to my secondary frequency which enabled the situation to be handled safely. We also found out later that technicians had been working on the primary frequency and the area was not aware of it; and supposedly a line failed that shouldn't have.I don't know what can be done to resolve this as it was clearly a technical issue. Under normal circumstances the operation was completely routine; done every day; and completely in control. With the loss of the frequency for over 15 to 20 flying miles in a congested airport environment; things quickly escalated to unsafe. The only thing I can say is that based on my personal encounter with this issue; if the frequency is being serviced for any reason whatsoever it would be safer to use a backup frequency until it is complete so that unexpected outages would be less likely to occur. In addition; the saving grace on this issue was possibly the fact that the airline pilots were monitoring guard. At the very least Aircraft Y heard that there was something abnormal and managed to find their way to a working frequency in time to avoid a very unsafe situation. The fact that guard was an available option is a lifesaver; and if anything it should be stressed to pilots that monitoring guard often can be the difference in getting a hold of pilots and keeping the National Airspace System safe.,
1683045,atcequipment/navfacility/buildings,Normal ground operations; approaching Taxiway WP from Taxiway NB Tower cleared us for takeoff. On Taxiway WC approaching Runway 15R; the Tower Controller asked if we could 'take it on the roll' and we responded 'affirmative'. I lined the aircraft up on the runway and transferred aircraft control to First Officer (his flying leg); he advanced the throttles to FLEX MCT and we made the appropriate call outs. Immediately thereafter; the red stop lights bracketing the runway centerline illuminated. We immediately aborted the takeoff at airspeed of 40-50 kts.; the auto brakes did not engage. A couple of seconds later the Tower Controller said 'cancel takeoff clearance; exit at next right turnoff.' The delay between stop light illumination and the 'cancel takeoff clearance' call was excessive and the Tower Controller talked very fast while directing exit instructions. We complied with an exit at Taxiway WQ. We made an announcement; reset the FMGC per the QRH; re-ran the before takeoff checklist; and held short of Runway 15 on Taxiway WC on the West side.We queried the Tower Controller as to why the stop lights illuminated; and he responded there was an aircraft on final for Runway 09 at less than 1.6 miles when we initiated the takeoff roll; the stop light illumination was automatic. We delayed another takeoff for approximately 10 minutes; the brake temperatures on the left side were right at 300 degrees. I made the decision to allow them to cool a bit for a downward temperature trend before taking off again; I did not want to risk a brake ECAM on the next takeoff roll. The subsequent takeoff was uneventful.While we were waiting; it did not appear that the aircraft takeoff queue was excessively busy; it was not that busy when we took the runway the first time. My thoughts are 'what's the big rush'; especially with the controller knowing the automatic function of the stop lights.,
1683101,atcequipment/navfacility/buildings,Between Seelo and Jenks intersections at FL 360; the JAX ARTCC Frequency 134.850 gets bleed-over from IAD ATIS; and is very difficult to hear JAX ARTCC.,
1684349,atcequipment/navfacility/buildings,ATIS reported VFR; clouds 3;500 feet and broken. Sunrise was in minutes; so the clouds were not visible. After takeoff; upon turning right crosswind; I flew straight into IMC. I was only at 1;500 feet when this took place. I placed the aircraft on autopilot and continued direct with a 500 fpm climb as I knew this route was the safest way to handle the situation as turning back to the airport would have been dangerous as MRY is located at the base of a mountain. Several minutes later I broke through the unexpected cloud layer and leveled out at 5;500 feet which was the best altitude with VFR conditions and 10 plus mile visibility. The ATIS and weather reporting was not congruent with actual weather conditions.,
1684386,atcequipment/navfacility/buildings,The wire markers crossing Housatonic River are 30 to 40 feet below older wires. Air photo shows markers below bridge deck visibly with older towers higher on older towers. Ground photos clearly show the wire markers lower than wires on higher wires. This has been reported previously! Lots of helicopter traffic in this area. JSD heliport is 4 nm up river and BDR is 2 nm down river. Do we have to wait for an accident to fix this?,
1684405,atcequipment/navfacility/buildings,Arrived to work this morning to one of the most unsafe environments I have ever seen in my many years of air traffic. Our ASDE-X (Airport Service Detection Equipment) was out of service. Which is a major equipment outage for us. There is no redundancy for runway incursions. Management decided that there was no need to change the traffic flow or try to limit our arrival rate with this major outage. Not only that; we were short staffed. I worked part of this session combined up with Clearance Delivery. This was very stressful as the frequency congestion was immense. I was trying to write down the arrivals but there was no way I could keep up. I lost track of aircraft several times and put pressure on the local controllers to try and keep track of my departure sequence. There is no way I could scan for runway incursions or really be of any help. This was a dangerous situation. If it is repeated; it will put this facility at risk of a dangerous and possibly catastrophic event. There were delays for inbound and outbound traffic. But more importantly; the safety redundancy that should exist at a major airport was gone. This staffing shortage for this day shift was known for a while; and yet nothing was done about it. The 'We will get by' attitude has struck again at SLC Tower. Only this time there was an unplanned outage which put a major risk on the system. From my perspective; there was nothing done to improve the situation when the equipment outage was known. This is gross negligence. It is leaving the controllers to fend for themselves in a very dangerous situation.We need management that cares about safety first and foremost. To leave the work force in those conditions is outrageous. The facility should come up with a plan for ASDE-X outages; there is no contingency plan; it's just; fly by the seat of your pants. It was dangerous to fly into and out of Salt Lake airport today.,
1684659,atcequipment/navfacility/buildings,While flying from MAXXO transition point after the departure from SDL; we were tracking towards TXO using our FMS. All of the sudden; we noticed that our position was uncertain and that we had no GPS signal. At the same time; we heard other aircraft reporting GPS jamming in the area so we reported experiencing the effects of GPS jamming as well. The ATC thanked us for the report and told us that we showed tracking correctly to the NAVAID. Soon after; we requested a deviation up to 10 degrees to the left to avoid a build up ahead of us. We were deviating for a while and were asked to go direct to TXO. We pressed direct in our FMS which showed a 079 track to TXO.  Then we changed controllers. After about 10 minutes the new controller asked us where we were going. He said that we should be tracking 065 to TXO.  By then we were quite close to the NAVAID.  We repeated that we have FMS issues due to the GPS jamming and he gave us a heading of 095 and told us to proceed direct to our destination when able. We flew the 095 heading for about 15 minutes and once we regained GPS signal we proceeded on course.,
1685304,atcequipment/navfacility/buildings,I was working local control. I had Aircraft X in the Runway 28R pattern. I observed Aircraft X touch down on the runway; but quickly got airborne again. I assumed it was a quick touch-and-go. The pilot announced he was 'going-around'. Once the pilot got some altitude he informed me that he went around because an aircraft at Taxiway Golf had crossed the hold short lines for Runway 28R. The Aircraft Y was taxiing out for a high powered run-up on the south side of the airport with Ground Control. I followed up by responding to the pilot thanking him for the report; and then informed him that there is no way from the location of our Tower we are able to catch that. The angle; height above ground; and distance the Tower is from that intersection; there is just no way to tell. From our perspective it looked like Aircraft Y was holding short of Runway 28R; but indeed he was not. From our vantage point we just can't tell. Holding short of the hold lines and holding short beyond the hold short lines looks exactly the same. I then questioned Aircraft X a little more about how far across the hold lines Aircraft Y was. He informed me that the whole aircraft was beyond the hold lines; but not completely on the runway. This resulted in a runway incursion and an unsafe event creating an immediate go-around for Aircraft X.This event occurred on the departure end of an active runway. If this had happened in the middle of the runway; it could have resulted in a collision. Our Tower location is the number one problem with all safety events and runway incursions on this airport. The Tower is too far back on the airport from the runways to catch much of anything unsafe in the northwest corner (where this event occurred).  With the increase in traffic and demand to build more hangars on this airport; our Tower needs to be moved closer to the operation; and built higher so that our perspective as ATC can be what it needs to be. These types of events are going to continue to occur. It's just fact. With the location of this facility; safety events will continue to be tough to catch. We need a facility that provides us a better vantage point so we can better perform our jobs.,
1686025,atcequipment/navfacility/buildings,We were at FL320 and requested a climb to FL360 via CPDLC with Gander Oceanic which Gander approved and we accepted via CPDLC and we climbed to FL360 and reported maintaining FL360 automatically via CPDLC. During the climb; Gander sent us a message via CPDLC to 'check selected Flight level. Cleared flight level is different.' When level at FL360 we contacted Gander Oceanic via HF to query them about their prior message to us and they said they didn't know why; that message was sent to us in error. There was [an aircraft] behind us 2 miles at FL370. We were offset R2 and they were offset R1. No RA . We continued on to EWR uneventfully.,
1686342,atcequipment/navfacility/buildings,I was flying a Cessna C-182/G equipped with a Garmin panel-mounted GTN650 GPS Navigator on an IFR flight plan from ZZZ to WHP in perfectly clear sky weather. Before departing; I checked NOTAMS that stated the VNY VOR DME would be OTS (Out of Service); noting that this would not impact the use of the VOR-A approach at WHP.After departing ZZZ; the SoCal ATC Controller told me to expect the VOR-A approach into WHP; with circle to landing Runway 12. He cleared me direct GINNA; to intercept the published inbound approach course; which is the 255 radial from the VNY VOR. I was proceeding inbound to the VNY VOR on the published approach using GPS navigation. Approaching the VNY VOR; I was cleared for the approach and told to contact WHP Tower. I switched to VLOC navigation; but could not acquire a signal from the VOR. I quickly cross checked VOR1 and VOR2 for the VNY VOR signal; and I could not acquire it on either VOR. By this time I was past the VNY VOR and inbound to WHP on the very short final leg of the approach and was cleared to land by WHP Tower Controller. I continued the approach using GPS navigation on my panel mounted avionics; but the reality was that the weather was clear and +20 SM visibility; the airport was clearly in sight and I was talking to the Tower...so I continued inbound to land without conflicts or problems. I landed at XA:47 PDT. After this landing; I checked NOTAMS again and the NOTAM for the VNY VOR had been updated; and was now indicating that the VNY VOR would be OTS [until] XB:26 [that day].Although I landed 39 minutes before the VOR OTS was to be effective; I believe the VOR was in fact OTS for my approach into WHP. On this occasion there were fortunately not any problems or issues; and none of the Controllers had identified that the VOR-A approach was unavailable because of non-operating VOR. Corrective actions perhaps might be to make sure the NOTAM system is efficient and accurate as to when critical navigation equipment activates are to commence. And maintenance ground crews should absolutely conform to the details published in the NOTAMs.,
1686973,atcequipment/navfacility/buildings,I did practice takeoff and landings (touch and go's) at Leesburg Airport (JYO). At that time; the airport had its test remote Control Tower in operation. Weather was terrific; clear skies and very light wind. I departed and turned to enter a left downwind per instructions from the Control Tower. After calling in on downwind the Tower cleared me for a touch and go which was uneventful. As I climbed out the Tower may have instructed me to turn westbound (which would put me on a right downwind). I was not sure due to communications interference on the frequency. I tried to raise the Tower several times to clarify. However; communications were impossible due to constant interference from other aircraft. To avoid Dulles airspace (IAD); I once again entered a left pattern. There were no other aircraft on downwind. Once on downwind I notified the Tower that I had entered a left downwind and was cleared for a touch and go landing.On short final; the Tower then instructed me to make an immediate go-around due to an aircraft that was also on final behind me. I had no advance warning from the Tower of the traffic being on final. The Tower then instructed me to turn westbound after the touch and go and enter a right pattern. I flew a normal pattern later turning from right downwind to base. I did not receive any traffic advisories from the Controller. As I leveled off I noticed a high winged aircraft that was approximately 1 mile to my left on final. The Tower instructed the other aircraft to do an immediate 360 degree turn for spacing. I was cleared to land and continued the approach making an uneventful full stop landing.The Tower Controller was having difficulty determining where aircraft were in the pattern. This is speculation on my part; but as I pre-flighted the airplane; I noticed that the observation trailer adjacent to the taxi-way was manned by a Controller. This is in lieu of the more sophisticated remote Control Tower system that is currently being tested. If this was the case the limited visibility of the trailer may have made it difficult for the Controller to visually observe traffic in the pattern.,
1686989,atcequipment/navfacility/buildings,I was working the Radar position at a Low sector. The sector above my sector had an extremely loud test tone on [frequency] that was placed in the speaker. The sector then experienced a complete frequency failure. The area workload frequency was assigned to my sector. I quickly looked at the high sector and asked an air carrier to communicate on the high sector frequency for all aircraft to transfer to my frequency. I noticed that Aircraft X was still climbing into Aircraft Y and the two aircraft were on a collision course. I asked Aircraft Z to transmit a traffic alert on frequency for Aircraft X to turn right immediately. Aircraft X turned right and Aircraft Y climbed about a minute before collision. This near collision was caused by a catastrophic loss of communications. Communications testing was being conducted during an extremely busy period. The frequencies have been not working properly for quite some time. Test and repair frequencies during the mid-shift when the sector is not so busy.,I was working a D side (Radar Assist) and we were very busy. The sector was showing 25 aircraft on frequency and was red. We suddenly got a very painful sharp tone in our headsets and all of our frequencies failed simultaneously. The BUEC (Back Up Emergency Communications) had already been released to Maintenance. The standby radios failed when we tried to use them; they were un-selectable. We resorted to using guard frequency to try to climb Aircraft X above the traffic as they were merging. Another sector gave us their backup frequency as a new primary though this took a moment. We continued to use guard as the aircraft converged. Another sector contacted Aircraft Z tell all aircraft to come up on our new frequency. As this continued the sector relayed a traffic alert through an Air Carrier and turned Aircraft X via traffic alert. We continued to fight for communications with all aircraft though. This led to a NORDO military aircraft. We eventually resettled the sector. This is not the first time we have had communication failure issues in this sector. We have been reporting it the whole time I've been at this Center.
1689005,atcequipment/navfacility/buildings,Aircraft X was on the RNAV approach below the Minimum Vector Altitude (MVA) when he ended up sharing the same radar pixel/same altitude with a VFR aircraft that departed and was still talking to Tower. I have filled multiple reports regarding the problem with VFR traffic sight seeing around and having near mid airs with IFR arrivals and departures. Tower must be given Radar so they can help separate these VFR aircraft from our arrival and departure traffic. So far absolutely nothing has been done despite my warnings that you will have a midair collision with IFR traffic below the MVA and a VFR aircraft. You're talking bodies raining down over the town. This is a real issue being ignored. In this case the VFR aircraft departed and was still talking to Tower! The Tower must have a radar and VFR traffic must be required to be in radio contact with Tower.,
1689258,atcequipment/navfacility/buildings,CLT Tower told us to 'Line up and wait Runway 36R; caution wake turbulence for departing Airbus A320 and there is landing traffic on an 8 mile final.' The Pilot not flying acknowledged and responded to ATC appropriately. While taxiing onto the runway we heard ATC tell the departing aircraft to 'Contact departure' shortly after hearing that transmission I aligned the aircraft for departure on the runway threshold markings. After stopping on the runway we could no longer hear any transmissions on the frequency. We attempted to contact Tower multiple times and eventually we heard them on guard frequency 121.5. Tower cleared us for takeoff or to get off the runway. We departed and once moving off the threshold markings we could then hear Tower on 118.1. We feel that area of the runway may be a dead zone for smaller aircraft.,
1689300,atcequipment/navfacility/buildings,A line of extreme precipitation was sitting just outside the northwestern boundary of the sector extending from the adjacent Center airspace southwest to northeast into Atlanta's airspace. Aircraft at all altitudes were deviating around this line when I first sat down to work the sector. At first; I was getting point outs from both adjacent sectors for aircraft that were flying along my northern and northwestern boundaries. However; as the line of precipitation grew and solidified; the aircraft that were being pointed out to me by adjacent sectors were now deviating further into my airspace for longer periods of time. I stopped accepting point outs and asked sectors to hand the aircraft off instead. There were multiple aircraft that were handed off to me that had incorrect altitudes for their direction of flight without prior coordination and approval. There were several situations of deviating aircraft within my airspace that caused situations of converging traffic at the same altitude. Flights in my airspace at 32;000 ft. and 34;000 ft. were also experiencing continuous chop to turbulence and were causing additional workload by requesting climbs to 36;000 ft. and above. Because of the bad rides at 32;000 ft. and 34;000 ft.; this increased the complexity of separating the converging traffic at 36;000 ft.; etc. All of this was occurring while the TMA (Traffic Monitor Alert) showed the sector in the 'green' with a low traffic count below 10; even though I was working 16 plus aircraft. The complexity of the sector started to intensify as I was being relieved for a break due to aircraft calling for different altitudes as well as other Center controllers calling on the line for coordination. The sector should have been at least flagged as yellow in TMA and reflect a more accurate projection of the increasing volume aircraft which continued to be routed into my airspace for the weather deviations. There is a known issue with TMA for two sectors which keeps it from accurately depicting projected traffic volume. Because of this; spikes in traffic volume at these sectors goes unnoticed by TMU (Traffic Management Unit) and management and no corrective actions are taken in a timely matter to ensure the controller is not overwhelmed. Often the sector volume and complexity builds quickly and creates an unsafe situation where the controller is over tasked before management takes notice.The TMA and ERAM (En Route Automation Modernization) systems need to be corrected so that the TMA works as intended. This Center is currently trying to use a mitigation by having the west area supervisor run a FEA (Flow Evaluation Area) to look at traffic volume for the sector; however; it is not effective. FEA information is only displayed on a desktop at the supervisor desk and is not displayed in the Status Information Area where the sector team can see it. CICs and FLMs (Front Line Managers) have not received any training on how to use the system that creates FEAs; nor is there any written procedure on the use of the FEAs. The FEA does not show the agreed upon sector volume thresholds indicating when the sector is 'Red.' A 'Red' sector is described in the SOP that requires TMU to notify the area Front Line Manager or Controller in Charge of the traffic volume projection.,
1689894,atcequipment/navfacility/buildings,On visual approach aircraft lost both GPS and IRS signals. Both primary flight displays went into raw data. Both primary flight displays lost synthetic vision. All went back to normal mode within 30 seconds. Upon investigation; ATC at LFPB said it has happened numerous time that day to other aircraft.,
1689990,atcequipment/navfacility/buildings,While working various positions in the Tower cab; it became apparent there was an issue with the shout line to NCT. Every position reported calls sounded near muted level quiet with static on the line. This made routine coordination extremely difficult as PAO had to ask for the NCT controller to repeat themselves several times before the message was understood. NCT did not appear to have any difficulty hearing PAO controllers. PAO uses a very old communications panel that has been seeing an increasing number of issues recently. This is the second time in a one week period that there has been difficulty communicating with NCT via a shout line; although the problems were not identical to each other. A new communication panel should be more reliable and result in fewer interruptions. Permission granted to share a de-identified copy of this report.,
