,Assessments_Primary_Problem,Report_1_Narrative,Report_2_Narrative
1642442,chartorpublication,The latest version of Charts+ (v18.7.24) has been released with out-of-date information and in some cases missing altitude restrictions and other pertinent safety information all together. Charts+ should never be approved as a stand-alone EFB with incomplete information. The pilot group will suffer an increase in violations. The format of the Charts+ seems to be geared for a European market and is not geared for our theater of operations; this in itself slows Pilots ability to quick reference information in the event of a go-around or Runway change therefore during a critical phase of flight; situational awareness; Safety; and CRM will be reduced to NIL.,
1642796,chartorpublication,I was climbing on the RNAV DP. The published speed at an intersection was 250 knots; once I passed that point I accelerated to 265 knots. The Approach Controller advised me to slow to 250 knots and level off my climb. I follow his instructions and heard nothing else. I'm pretty sure the climb speed was my discretion after that intersection; but I might be wrong.,
1643465,chartorpublication,Flying into DAL we [were] on the REDDN4 Arrival. The last fix is BACHR. Looking at the plan view there is not a heading after BACHR. The heading is mentioned in the textual description. We had the FMS set up to go direct to the airport after BACHR. Shortly after BACHR ATC asked us to turn immediately to a heading of 320 and made our mistake known to us. We complied and there was no conflict. We were given a phone number to call Regional Approach after we landed. We called and spoke with Mr. X who informed us that we were not the only flight crew to make this mistake. If Jeppesen could do a better job of charting the heading to fly on the plan view we might have caught this mistake.,
1648259,chartorpublication,General safety concern. Evacuation Checklist on First Officer's yoke didn't match the QRH Evacuation Checklist. I have been briefing FO's for the past several years that in event of evacuation; they can use the checklist on the yoke clipboard or the back of the QRH; as I remember that at some point in my career I read that somewhere (I cannot find that now in any publication). My FO confirmed that some other Captain's brief the same thing. He also pointed out that his clipboard evacuation checklist did not match the QRH checklist (the one on my clipboard did match the QRH). Have I been wrong all these years; or are we allowed to use the checklist on the yoke clipboard for evacuation? If we are allowed to use it; then at least this particular aircraft's FO yoke clipboard evacuation checklist needs to be updated. Make sure all yoke clipboards on all aircraft have the Evacuation Checklist that matches the QRH's.,
1648851,chartorpublication,Flying into GAI I noted several potentially hazardous airport operations activities with no NOTAM published. There were certain taxiways which were barricaded and unavailable for aircraft use and many airport Maintenance Personnel (I would estimate around 20 people) were conducting work on active taxiways; both within and outside of the blocked-off areas. Different areas of the airport were effected on our two different visits and at one point the approach end of Runway 32 was inaccessible requiring a back-taxi if full length was required. The Maintenance Personnel seemed very aware and acted safely at all times; however it did impact airport operations at a busy non-towered airport and is certainly the type of event that should have been published in a NOTAM. Additionally; possibly due to the work being done; there were discrepancies between the taxiway signage on the airport and the depictions on the chart. This could potentially cause a safety issue due to miscommunication between aircraft if one was using the taxiway designation on a sign and another was using the chart. Specifically; I recall that Taxiway A4 on the chart was signed as A3. A NOTAM should be published when this type of work is being conducted at an airport. If this is not possible; perhaps the AWOS recording could have some mention to the work being conducted.,
1652072,chartorpublication,We were cleared direct NRRLI on the SERFR 3. I line selected NARWL; brought it to the top of the LEGS page; and confirmed with the Captain 'looks good?' He replied 'looks good.' A while later; approximately 10 miles south/southeast of point NRRLI; ATC asked 'are you direct NRRLI?' The Captain replied 'affirm; direct NARRLI.' We then both reviewed the STAR and the Captain noticed point NRRLI. We then reloaded the STAR and headed directly towards NRRLI. Once we executed the direct NRRLI; the aircraft turned approximately 10-20 degrees from our previous heading to NARWL. Nothing more was said from ATC; the rest of the flight was uneventful.,
1653110,chartorpublication,Push clearance was to push and release Spot 6. Unable to locate a Spot 6 on any BIKF charts. Drop points are not depicted correctly on 10-9A pages. Update 10-9A page.,
1654260,chartorpublication,I cleared Aircraft Y for takeoff and as he was established in his climbing right turn heading 180 to 1;600 feet I switched the aircraft to Departure Control. Then I cleared Aircraft X for takeoff on the RNAV Departure. As the aircraft climbed off the departure end; I noticed the wing dip and the aircraft begin a right turn toward the previously departed Aircraft Y. I instructed the pilot of Aircraft X that they should be Runway Heading and the pilot replied; 'No sir'. I immediately went to issue traffic to Aircraft X but mid-transmission; noticed he was turning faster than expected and gave 'traffic alert' on the Aircraft Y that was now less than a mile at his 1 o'clock. I advised Aircraft Y of traffic just in case they were on my frequency but did not receive a response. The RNAV departure procedure should have the aircraft climbing to 3;000 feet on runway heading before any turns are made. This is not the first time this issue has occurred in my short time here. I have been in the tower cab for three of these occurrences and each time has resulted in a close call. The wording of the climb-out instructions for this RNAV SID are on a separate page and can be confusing for pilots as compared to many other RNAV departures I have seen and read. The wording must be changed to alleviate further confusion.,
1655897,chartorpublication,While tracking westbound on V100 between ELX and MUSKY; Chicago Center inquired as to our position north of course. We responded that we were showing on course; and stated we are tracking the 277 radial outbound from ELX. Center replied that we should be on the 271 radial. I input the 271 radial and intercepted the course. Upon further investigation; our Navblue Charts+ show 277 course westbound on V100; while FAA issued charts show 271. In addition; Navblue Charts+ show a change from 277 to 274 after passing YOLUR intersection. With no navaid located at YOLUR; how can the course change? We were navigating in green needles because the aircraft had 3 MELs at the time.I suggest a review of the Navblue Charts+ enroute charts to determine if accurate data is being presented to pilots using the charts.,
1659637,chartorpublication,Aircraft X assigned the KNIK2 SID began left turn at 4.3 DME at 2;300 MSL and the system immediately responded with a low altitude notification. I issued a low altitude alert with an immediate climb and left turn. The aircraft responded in the affirmative and advised terrain in sight. At the TED 057 radial 7.3 DME; Aircraft X entered a lower MVA. I advised the aircraft of the MVA change and issued a normal rate of climb. I believe adding a 'do not penetrate' DME arc about the TED VOR; and incorporating into a new KNIK3 SID; would solve a lot of the issues with our SID. The wording in the notes does not seem to be properly interpreted by the auto pilots; and is being misread or unnoticed by the PICs. A graphically depicted DME arc about the TED DME should be easier for the Flight Director to digest; while providing a visual queue to the PIC that an important restriction exists. I also suggest terrain depictions to be overlaid onto the plate in order to convey the importance of the restrictions by clearly displaying the proximity of the topographical challenge.,
1659649,chartorpublication,Aircraft X was flying the KNIK2 SID out of ANC. The system initiated a Low Altitude notification. I issued a Low Altitude Alert to the pilot and advised an immediate left turn and climb. Recommendation: KNIK2 procedure change to include a DME arc not to penetrate during departure. This will give a finite point in space that is unable to be violated; and to preclude confusion about the SID wording by offering a hard boundary as a graphical depiction.,
1660223,chartorpublication,Aircraft X departed PANC [and was] assigned the ANCHORAGE EIGHT SID. The pilot appeared to begin their turn on time but seemed to be turning and/or climbing at an insufficient rate to preclude a terrain proximity alarm. Upon hearing the system alarm; I issued a Low Altitude Alert with instructions to immediately turn right and climb. The aircraft complied with my instructions and entered an area of lower terrain; at which point I assigned a normal rate of climb. There were no further issues with the aircraft. The ANCHORAGE EIGHT departure does not seem to be properly interpreted by most auto pilot systems as they omit the 2000 MSL ability to begin their turn. This can cause the aircraft to proceed all the way to 4 DME before initiating their bank. For most aircraft; this is no issue. For aircraft with limited maneuverability or low bank angle settings; the lagged turn can cause unnecessary proximity to the terrain. In its current state; the ANCHORAGE EIGHT departure almost needs to be 'hand-flown' by heavy aircraft in order to prevent the system from alarming. A NOTAM that would require pilots to 'hand-fly' the departure; by restricting the use of auto pilot systems; could prove immediately useful. As a more permanent solution; in lieu of RNAV procedures (currently underway); amending the legacy procedures to include a 'do not penetrate' DME arc and depicting terrain would be beneficial to aircraft unable to adhere to the upcoming RNAV SIDs. A graphical depiction of a DME arc; as a hard-line boundary; would serve as a visual queue to pilots that an important restriction exists. The current restriction we have in place is more of a footnote that is easily missed by imperfect scans when previewing the procedures; and does not seem to be read properly by automated systems. Nearly every pilot I speak to; during post-incident terrain alarms; advises that they are just then seeing the specific notes concerning when to begin the turn; or that their auto pilot was late with the turn and they had to take over manually. A graphical depiction of terrain would further serve to indicate the severity of the restrictions. As of right now; our east bound SIDs depict no such topographical challenge. An unfamiliar pilot on an IMC day could; potentially; be unaware of how rapidly the terrain rises. This could; possibly; exacerbate proximity alerts due to a pilot's lack of prioritizing their turn to a safe heading per design of the SID. I firmly believe that these small changes will have a positive and lasting impact for the Anchorage traffic during extended periods of RWY7 departure flows. An RNAV SID will be great in the future; however; these legacy procedures can serve as an archaic instrument for pilots who may be unable to perform the RNAV variants due to insufficient equipment or training. Designing a legacy (non-RNAV) SID that safely works for everyone is the best way to account for the lowest common denominator and mitigate hazardous departures.,First officer and I were departing PANC for ZZZ. First time in or out of PANC for either of us. We discussed the departure procedure; ANCHO8 during our departure briefing. The emphasis item that we did not FULLY brief was that a turn is made to the south off of runway 7L once passing 2000' or at D4.0 TED; WHICHEVER COMES FIRST. These last three words; which are not emphasized; are where we erred. So; we flew the proper ground track and the FO made the right turn at the 4.0 point off of TED. Once in the turn we received the verbal low altitude alert warning from the controller to turn right and climb immediately. We were well established in the turn when this occurred and there were NO terrain warnings or EGPWS alerts from inside the aircraft.Multiple factors were involved here.  Departure on the last day out of an unfamiliar airport with mountains off the departure end; obscured by smoke at about 4 miles visibility. Also; in my opinion; a poorly worded departure procedure and NO GUIDANCE on the company 10-7C page. Two items need to be clarified for this departure and others at PANC that have the same initial procedure off of the 7's. First ... It needs to be emphasized that the initial turn is made when EITHER you have reached D4.0 OR 2000' WHICHEVER COMES FIRST! There are not too many places that I have flown where this type of procedure is in effect. It can be easily done; but it needs to be much clearer to the crews. In addition; in the INITIAL CLIMB narrative on the 10-3 departure procedure it states; 'Advise ATC prior to departure if unable to be established on heading 199 by D4.0 TED EAST of TED VOR.' This is a difficult assessment to make for most crews.
1662663,chartorpublication,Following pushback from our gate in Singapore we were given taxi instructions 'taxi R1; EP; hold short P5.' We all searched for P5 on the 10-9 and 10-9B charts (Jeppesen) but could not find it. The aircraft moving map matched the 10-9/10-9B charts. We queried ATC and they indicated taxiways were renamed and P5 was the old A4. After sorting out the confusion; we taxied straight out and turned onto EP. ATC informed us we actually taxied out on R2 instead of R1 (which also was not on the 10-9 chart since it was labeled B2 on the existing 10-9 and 10-9B charts). We verified that each of us had current updated Jeppesen publications. I noted the NOTAM indicating re-designation of taxiways was complete and assumed that since we had current charts; we had the current taxiway labels. After consulting with dispatch and [Chief Pilot]; it was pointed out that page 10-8A/10-8B discussed further this taxiway change and indicated the new labels. None of the crew noticed this page. I recommend an OPS Alert be issued for something like this. The NOTAM seemed straight forward but unless you also noticed page 10-8A/10-8B; the NOTAM could easily be misunderstood to mean our current pubs we updated with 10-9/10-9B showing the correct information. Had an OPS Alert been issued; I feel it is very unlikely we or any crew would make this mistake.,
1663371,chartorpublication,CHARTS+ software crashed multiple times during preflight and while taxiing out  to active runway.  Switched back to Jeppesen PRO X and continued flight safely back to ZZZ.  Also inaccurate information on Tower hours of operation in Charts +. After following instructions in company email to delete and reinstall Charts + and continue to use; Charts + is still very unstable and not reliable.  Will continue to use Jeppesen in all phases of flight.,
1663943,chartorpublication,I operated ZZZ-ZZZZ. I compared Jepp charts to the Charts+. There are still critical errors with these new charts. The Jepp charts and the FMS (Flight Management System) list individual fixes on the DME (Distance Measuring Equipment) arcs (i.e.; D013N). The Charts+ still do not list these fixes on the DME arcs in Mexico where we need every piece of available information given we are flying out of radar services with high terrain all around the approach.  It is literally impossible to brief an approach when the charts are missing fixes! How does our company expect us to safely operate using charts with MISSING information? If we did not have Jepp charts; there is no way we could have adequately briefed this approach.The safest solution is stay with Jepp charts that are proven and reliable. These Charts+ are inaccurate; cluttered; and very difficult to decipher information. Charts+ is still unsafe.,
1664192,chartorpublication,While performing power line inspections and survey work in the Norfolk International airport area; I inadvertently and unknowingly penetrated the Class D airspace for Norfolk NS Chambers NGU approximately 4 miles to the southwest of the airfield. As shown on the VFR sectional chart the altitude of 400 ft AGL being used to survey the power lines placed the aircraft well under the 1200 ft to 4000 ft altitude of the Class C airspace of Norfolk International outer shelf. Since none of our inspections required entry into the surface to 4000 ft airspace around Norfolk International or the 2000 ft to 4000 ft inner shelf I did not contact Norfolk. I was squawking 1200 VFR on the transponder and proceeded to inspect the power lines and structures in the area. Upon completion of the survey work of these lines that terminated immediately by the water's edge I turned NW toward Class D airspace. I contacted ATC before entry into and remained in contact with each ATC controller respectively while performing the aerial survey flight.Upon returning to our point of departure that afternoon I was informed that that one of the power lines went into a Class D surface to 2000 ft controlled by NGU. I reviewed the VFR sectional again and saw as before the magenta lines defining the Class C airspace for Norfolk Int. but no blue dotted or dashed lines that are the initial indication of Class D airspace. I looked at the VFR sectional closer and saw NGU Tower frequency and the ceiling elevation but still no airspace defining blue dashes or dots. I then magnified the VFR sectional on my Foreflight application to a level that is unrealistic for flight purposes and there hidden within the shading of the magenta Class C inner shelf I saw the blue dotted lines. These dots which are virtually invisible and hidden constitute a flight hazard and risk to many pilots who are flying VFR and may be unfamiliar with this particular oddity. This particular airspace needs to be amended to indicate the presence of the Class D airspace in a clearly out lined definition of blue dots that are a VFR pilot's first and most immediate indication of its proximity. This definition needs to be independent of the Norfolk Int. magenta Class C so as to be EASILY identifiable. If I had not been denied the blue dot/dash line indication I would have properly contacted the appropriate controlling agency for the airspace for permission to enter and work inside their airspace. It is upsetting to have the airspace classification and limit boundaries that is so easily utilized by pilots to be needlessly hidden from view.,
1666514,chartorpublication,Earlier this year we took delivery of used A319s with tail numbers XXX; XXY; XXZ and XXA. These aircraft are missing from our inflight manual. We have no reference for cabin equipment diagrams and emergency equipment diagrams. As flight attendants; we do not know what equipment we might have in a ditching. We have several configurations of Airbus; we reference the tail numbers to look up this information in our manual. There are times we may have read the wrong safety demo; since there is no script under the public address cards. It has been over 6 months since these aircraft joined out fleet; yet we still don't have any documentation in our manual. Please provide cabin equipment diagrams; emergency equipment diagrams; safety demo public addresses; station assignment charts; staffing assignment charts and aircraft identification overview.,
1667190,chartorpublication,For some reason; looking at flight plan and always getting direct BEANO and the BEANO Arrival. I went to historic ops as we briefed and loaded arrival and approach to Runway 8; which connects; this has always been normal ops. On arrival; talking to Approach; we were asked which fix we were proceeding to. We advised 'MYLET'; he then cleared us to JORIL on Runway 8 ILS which was a no heading change. ATC asked if FMC programs the BEANO Arrival automatically because it has been happening a lot with everyone. No traffic issues. A phone call to Approach after gate arrival said NOTAM XX0070/13 says BEANO Arrival not available. I could not find this NOTAM on the Jepp FD; or looking under the International NOTAMs on WSI brief either; if you hit Arrivals no NOTAMs show active; and the BEANO 3 Arrival is still available in our Jepps. If you tap on Approach for runways it shows 2 NOTAMs which we reviewed.,
1667333,chartorpublication,Cleared to descend via the STAR; Inbound to ZZZ we were cleared to fly runway XX transition prior to ZZZZZ intersection on the STAR. Speed was modified by ATC a number of times initially 290 kts for early to middle part of the STAR; then assigned as 210 kts or greater ZZZZZ1; I believe. This lead to some extra workload and verbalization to ensure we were in complying correctly and In agreement that we were flying. During this time the Approach Clearance was issued. As PF (Pilot Flying) I left the altitude alerter set at 6;000 MSL to allow the aircraft to capture the glide slope at 6;000 ft. ATC issued a clearance to fly a heading and descend to 3;000 followed quickly by clearance to descend to 2;000 MSL. I looked at the MCDU and noticed the 4;000 ft. published altitude. From the controllers tone; I had a feeling we could be high or were not set up properly although I could not find evidence at the time to support that. I initiated a 2;000 foot/minute descent. During this descent we the Captured the LOC and subsequently the glideslope. Uneventful approach and landing. After parking at the gate I noticed the tiny numbered notes for ZZZZZ2 and ZZZZZ3; 'MANDATORY at 4;000 ... and 3;000 ft.'. We were approaching ZZZZZ2 at 6;000 MSL when ATC issued the fly heading 310; descend and maintain 3;000; expedite descent'. We would not have been able to comply with ZZZZZ2 at 4;000 ft. had the ATC clearance not been issued. Abeam ZZZZZ3 we were at 3;000 ft. With dusk light and workload plus some tiredness it was difficult to see fine detail on the Approach Plate. The tiny; inconsequential note numbering makes it very difficult to see notations that are very untypical for approach plates. They need to be bigger and/or made more prominent. Blended STAR/Approach clearances are relatively new and are exposing new compliance threats such as this. Aircraft and all crew members are low time; inexperienced in aircraft and the nuances of VNAV set-up and unique compliance threats especially with a 'hidden'; too subtle note such as this.,
1667991,chartorpublication,This is in regard to the operations alert at SFO concerning the use of taxi-lane 'Y'. The text of this operations alert references 'group 3 aircraft'. That is an ATC term. It is not defined anywhere in any of our manuals that I can find. Thus it should not be used in an operations alert or pilot bulletin because it means absolutely nothing to the average line pilot. Instead; this operations alert should have said that taxi-lane 'Y' is restricted to B737 series and A320 series and smaller; or wingspan less than 118 feet. That language actually means something to the average line pilot.,
1670004,chartorpublication,I was surprised to learn that even in final approach and positive course guidance and on profile; the aircraft will fly a steady slope to the next restriction regardless of terrain and that you have to be on the entire approach segment.  This along with the fact we didn't alter the approach and followed the all users bulletin.  The bulletin gives a false sense of security that the coding will keep us clear of terrain since it says to comply with the all approach segments unless cleared differently by ATC- which we were cleared differently.  Regardless; we always have an obligation to see and avoid; especially in VMC.  Now that I know this thing will drive down to the ground; you can bet I won't be watching it to see how low it will go or what it will do going forward; regardless of ATC clearance.  My only recommendation is continued awareness for flight crews of the RNAV Visual approaches into Vegas and approach characteristics of the RNAV approaches in the airbus.  Also; I really think Vegas needs to not shortcut us on these RNAVs inbound.  Just creates too much hassle with automation and sequencing at times. Clear us to the initial approach fix and leave it at that until we call the field and are cleared for the visual approach.,
1670883,chartorpublication,ZZZ is undergoing a huge construction project on the south side of the airport.  It involves multiple taxiway closures. This has lead to very confusing taxiway closure and renaming NOTAMs at ZZZ are confusing which could lead to a potential safety issue.Looking at the diagram these two NOTAM overlap in most but not all areas.  If you misread them; it can become an issue for a crew in the middle of the night.  Even worse; three NOTAMs written several months apart all refer to taxiway T6.  So; which T6 is the first NOTAM talking about the old T6 in April or the new T6 in June?  Moreover; the JeppFD-Pro application has a AMM (Aircraft Maintenance Manual) diagram with SOME but not all construction highlighted.  But even that is incorrect. (There is no construction between B5 and B6 in real life; but it is highlighted on the AMM.) Without a date on the AMM it provides little utility to know if the highlights are good or bad.  Even the JeppFD-Pro page incorrectly marks the new taxiway names.Unclear NOTAMs and lack of up to date taxi diagram with highlighted to show current closures and taxiways names. The current Jepp page needs to be updated correctly and released.Publish a new construction diagram for ZZZ.  Release to aircrew. Examine NOTAMs for unnecessary and potentially misleading overlap.,
1672965,chartorpublication,This report is about some inaccurate NOTAMs in Oakland Oceanic airspace.1) The VOLMET weather broadcasts from the Honolulu station (see attached) have been out of service for at least five years. The NOTAM for this condition only exists in the PHNL airport NOTAMs (see attached). So unless you have PHNL listed as a destination or alternate; you have no way of knowing that the Pacific VOLMET is out of service. This affects all non-SATCOM-equipped flights in the Pacific region; which includes all 737s; 757-300s; and any other jet with the SATCOM inop. This NOTAM should be listed with the Oakland Oceanic airspace NOTAMs and not the PHNL airport NOTAMs so everyone operating in this region has access to it.2) Maybe someone could check with the appropriate sources to see if there is any intention of reinstating these VOLMET broadcasts in the Pacific. If there isn't; the information should be removed from the Jeppesen Airway Manual.3) The Oakland Oceanic NOTAM entitled 'do not log on to KZAK for CPDLC' (see attached) is not named correctly. This NOTAM implies that no aircraft should log on to KZAK; which is not true. It should be named 'do not log on to KZAK for CPDLC in an aircraft without SATCOM' or equivalent. The point is that VHF-only aircraft should not try to use CPDLC in oceanic airspace.,
1673174,chartorpublication,The threshold for runway has been temporarily displaced by 500 meters (approximately 1500 feet). There was some kind of NOTAM about Runway 8; but it is completely indecipherable. The only other place this information appeared was as a note on the company field report. Pilots should not have to rely on field reports to get important information like displaced thresholds. And NOTAMS about displaced thresholds should be understandable.,
1674622,chartorpublication,As the Pilot Monitoring; I should have better monitored our descent and prompted the Pilot Flying for the 10;000 feet restriction. I also believe that it would make easier for pilots to comply with the speed limit under Bravo Airspace if way points were created with the pertinent speeds as restrictions. Additionally; for the benefit of reduced workload; it would be nice to see some type of Class Bravo depiction on busy airport arrivals that descend below Bravo shelves.,
1675026,chartorpublication,Student and instructor performing pattern training at GYH. GYH using Runway 23; left traffic. Student climbs to 1850 on downwind (TPA 1800 by LOA; not a published value in chart supplement). GMU Tower informs GYH Tower that student was flying at 1;900 (in reality it was only 1;850); and GYH Tower passes information along to aircraft. Upon returning to GMU; GMU informs of possible pilot deviation. Resulting follow up reveals GMU landing Runway 01 while GYH landing 23 creates potential conflict for IFR traffic separation. Student and instructor told of LOA regarding GYH TPA of 1;800 by GMU Tower. I suggest that this information (regarding airspace changes at GYH) be published either by NOTAM or reflected in FAA VFR sectionals and chart supplement. As it exists now; there would be no way for a pilot to know unless told directly by ATC.,
1677556,chartorpublication,On the HAARP3 RNAV Arrival into LGA; we were given a hold over RKA. We were told to hold as published on the depicted radial and were given an EFC time approximately 45 minutes from the present time. The Captain and I had previously discussed how the holding leg length of 40 miles that was depicted on the chart seemed odd; but unfortunately didn't query the Controller about it. Captain built the hold into the FMC and I confirmed it before Captain executed it. We entered the hold and about 3/4 of the way out on the outbound leg we were asked by the Controller where we were going. I replied that we were flying a 40 mile leg length because that was what we had depicted on our charts. We had a lengthy discussion with the Controller as to where we had found this information and what we used for charts. We were instructed to reduce the leg length to 20 miles and subsequently; by a different Controller; to 10 miles. We complied with both leg lengths. Another aircraft on the frequency overheard our discussion with Boston Center and noted that they had 40 mile legs for that hold depicted on their charts as well. After about an hour of holding; we decided to proceed to our alternate and were vectored out of the hold.,Flight to LGA was a delayed flight. On the HAARP3 STAR for LGA we were instructed by Boston Center to hold as published over RKA. The chart depicts 40NM legs. We programmed the FMC for the hold with 40NM legs as depicted on the Jeppesen chart. After entering the hold we began to get busy with our planning and communications with Dispatch; FA's and passengers. At some point on the outbound leg ATC asked; 'where are you going?' We reported we were holding with 40 mile legs as depicted on the chart which we also confirmed with the high altitude enroute chart. ATC claimed that their charts showed something different and asked us to do 10 mile legs. We complied with their request.
1678437,chartorpublication,I have just recently noticed the abbreviation U/S being used a lot in the NOTAMs. I looked it up and it means 'unserviceable.' It seems to now be used instead of OTS (Out Of Service); but I'm not sure it's the same thing. What is 'unserviceable' exactly and is it the same as OTS? For example; if a NOTAM shows the approach lights are U/S for a period of time; are they out of service?,
1678549,chartorpublication,The flight plan CAK-ZZZ was loaded in FMS with the first [two] waypoints [DIRECT] AEROS [DIRECT] ZZZZZ not realizing that AEROS was not in Jeppesen database; but a user waypoint in the FMS with the wrong coordinates. We departed as assigned on runway heading; but was after a while cleared direct AEROS. Our FMS indicated that we were passing AEROS and therefore we continued towards ZZZZZ. Next Controller cleared us again to AEROS and we replied that we thought we had passed it. The Controller informed us that it should be to the south west of our position about 20 miles; and we replied that our waypoint was incorrect and asked for a heading. We found the waypoint in the user list and compared its coordinates with our flight bag which were quite different. The rest of the flight proceeded normally. Inform Jeppesen of the missing waypoint.,
1680849,chartorpublication,I briefly lost spatial awareness on the taxiway. I thought Kilo was still on the right side of the aircraft but it had already passed. Upon reviewing the charts and the actual satellite imagery of the Detroit airport layout there is a slight discrepancy between the two. On the chart it shows that after taxiway Quebec there is a length [of] taxiway before you turn right onto Kilo; but in reality you almost have to immediately begin the turn. I don't believe it was the cause but at least a contributing factor. In addition to this the hold short line is not where the chart says it is. The lido chart shows the hold short line much closer to the runway than it actually is. The flight itself was normal and upon arrival into DTW we landed on Runway 21L and turned right off the runway at Tango and were issued a clearance to taxi via Tango and hold short of taxiway Quebec and contact Ground. Once we were holding short of Quebec we waited for a CRJ to pass left to right on Quebec and subsequently were issued a clearance to taxi to our gate via Tango and Kilo. Once underway; I was looking for taxiway Kilo on the right side of the aircraft to turn onto. As this was happening my First Officer went heads down. Unfortunately I briefly lost my spatial awareness and missed the slight right turn onto Kilo and continued onto Tango which inevitably caused the aircraft [to] pass the holdshort line of Runway 22L. Realizing that the next turn wasn't Kilo; but in fact Runway 22L I stopped the aircraft and ended up on or just after the holdshort line since there was a considerable amount of pavement between us and where Runway 22L actually began. Afterwards; I immediately contacted Ground Control. After telling them we had crossed the holdshort line they issued a clearance to taxi on Runway 22L Yankee 2 Kilo and to the gate. Which we complied with and taxied to the gate without incident. I should review taxi clearances more closely before releasing the brake. I should not allow First Officers to be heads down while the aircraft is underway while we have a turns that coming up.,
1682982,chartorpublication,I was in the crew rest at the time ATC notified the operating pilots about a violation of a NOTAM.  This NOTAM applied to the way we were filed through to Russian airspace. The operating pilots then pulled out the NOTAM paperwork and shifted through the 33 pages of NOTAM to find the appropriate one.  When I came up to the flight deck to relieve one of the pilots; I was made aware of the violation.  I looked through the NOTAM packet and found the NOTAM that was violated.  During the preflight; we all looked through the flight packet to try and find all appropriate information for our route of flight.  The way this NOTAM was written would make it very difficult to apply to our route of flight without several hours available before the flight to plot the positions that it was talking about since we did not have the fixes written in the NOTAM as filed points.  After this incident; I will be looking more closely at all available paperwork. This NOTAM was able to be missed by at least the Dispatcher; Clearance Delivery; four pilots; and Center.  A more clearly structured way to deliver NOTAM would be helpful in avoiding this in the future.,
1683531,chartorpublication,We were being vectored on a box pattern to wait for an arrival to CHO ahead of us. ATC assigned 3000 ft. and heading 120. We approached a ridgeline and the EGPWS (Enhanced Ground Proximity Warning System) issued 'Terrain! Terrain! Pull up! Pull up!' I disconnected the autopilot and climbed to 4000 ft. We advised ATC of the EGPWS warning and asked for a new clearance. ATC said the minimum vectoring altitude in the area was 3000 ft. ATC vectored us back around and we flew the approach. ATC vectored us too close to a ridgeline. I climbed to 4000 ft. Adjust the sensitivity of the EGPWS as we were at the MVA (Minimum Vector Altitude).,
1685396,chartorpublication,It became apparent last year that there was a problem with one of the approaches that GUM pilots use frequently while flying thought the Micronesian Islands - TKK RNAV 04. One of our Safety Committee volunteers; XXXXXXXXX; has put in a good amount of time and effort to illustrate the challenges that we face when flying this approach. He was the first to make note of the error; and then he set out to understand what was going on. He was able to sort it out and then he created this document that I have attached. We've been talking about this problem for well over a year; and we understand that the CPO {Chief Pilot Office] is advocating for an updated approach. Unfortunately we haven't seen any changes; at least not quickly enough.Background - TKK 04 RNAV: DDA - 470 feet Alt when passing HAMAX (MAP) - 660 feetThe problem is that the profile depiction shows that with a 3.0 degree glide path; the aircraft will pass HAMAX at the MDA of 420 feet. That's a trap that a lot of pilots are falling into. What is happening is that when the plane passes HAMAX; the pilots are expecting the plane to continue descending to the DDA of 470 feet. The airplane levels off; power comes up to maintain altitude; and the plane begins a turn to the left for the missed approach procedure. Pilots then take 3 seconds or longer to determine what's going on; then turn the autopilot/auto-throttles off (if still on); pull the power back and steepen the descent to get back on profile. So in a high risk environment with a 6;000 feet; runway we are becoming destabilized within 1;000 feet. What we want to see are several things; but the two most important items at the top of our list is a corrected or improved approach (RNAV RNP); and training/guidance from the company on flying approaches with this setup. All the LCAs are aware of this; and I would say that the majority of the GUM pilots are as well. However; we feel that this approach points to some holes in our training and guidance and we would much rather have this corrected than fly a faulty approach without proper guidance from the FM. Also; we vetted this information through our local LCAs prior to sending it to you today. It was unanimous; everyone agreed that until the approach is modified or corrected; we need more guidance in the FM regarding the proper way to brief and fly this approach. In addition to the remarks given by XXXXX; the LCAs felt that it was most likely the case that TKK 04 is not the only approach in the system that has this error and it would be prudent for the company to review approaches around the system and to alert the crews.We know what the easy answer is; you go missed when you cross the MAP and the field is not in sight. But the way you brief the approach is that you execute a missed approach when reaching the DDA and the field is not sight. Also; even with the field in sight; your flight guidance; and automation if connected; will quickly lead you to a destabilized approach. We would much rather get a clarified procedure from the Company and follow published guidelines and procedures than continue to use local knowledge to get by.,
1685583,chartorpublication,Departing Oakland 4 SID from Runway 30 altitude restriction to not climb above 2;000 until past 4.0 miles on the SID missed during climb. This is depicted in an inset on the chart and not depicted as part of the takeoff path. Just keep in mind for next time advised by tower. It may be helpful if this was in the FMS database as a fix with an altitude as well as part of the depicted path instead of an inset. We usually catch this but obviously it is a potential missed item. Because we did.,
