,Assessments_Primary_Problem,Report_1_Narrative,Report_2_Narrative
1236948,weather,After receiving a weather briefing via Foreflight with AIRMET IFR indicating ceilings below 010 FG/BR over a wide area and AIRMET ICE for MOD ICE BTN 100 AND FL240 along the southernmost portion of my route. The freezing level AIRMET's were all well north and/or east of my route. I filed an IFR flight plan via the coastal route due to lower terrain instead of more inland at 9000 feet thinking this would keep me below the icing forecast altitude and would give more options for cruising at a lower altitude should I encounter icing. As it turned out; I did begin to encounter some very light rime icing at 9000 feet about an hour into my flight. The indicated OAT was -1C but I was in and out of the clouds so was concerned but thought if the problem did not get worse we should be ok. ATC then started vectoring me more east of my route and told me to expect 11000 feet for terrain. I questioned that as the highest MEA was only 7700 feet. I also stated I had picked up some light rime icing and might need lower if they climbed me to 11000 feet. They said to make my request with the next sector. After the handoff; they kept me at 9000 feet but in the clouds again I was picking up more rime icing so I requested lower. They said they could only give me higher and cleared me to 11000 feet. This put me in between layers with an OAT of -3C so ice accumulation ceased with maybe 1/4 inch on the very leading edges of the wing and struts and 20 knot reduction in airspeed. As soon as the terrain allowed I requested lower and on reaching 7000 feet all of the ice melted off within a few minutes.What I learned: treat the freezing level as a rough guess and expect icing if the cloud bases are anywhere near the freezing level. Don't count on ATC being able to clear you lower; so file lower in the first place. And; lastly; if you don't have much experience flying IFR in IMC then get a live weather briefing from Flight Service. The output of a DUATS or Foreflight briefing presents far more information than you can make sense of sometimes and a weather specialist would have been very helpful to me in deciding on an appropriate altitude and route.,
1237191,weather,I left DRO for DUX to get fuel for my first stop eastward. The weather was predicted to be 1;500 feet ceilings and windy. This was from a station near DUX as they don't have weather reporting. I had enough fuel for my trip and 1hr reserve. As I was descending to DUX I got a report on AWOS vis 7nm and 500 feet OVC. I listened to BGD which is just east of DUX and they were reporting 7nm and 1;200 feet OVC. I asked Approach if they had the weather for DUX and they said it was 10nm and clear. It looked to me that it was IFR and the tops were low but probably the same as DUX. I thought about going to AMA instead as it looked VMC there but I couldn't tell from my distance. I did know that it was VMC somewhere south of me. I asked to change my destination to BGD and the GPS approach and got the AWOS one more time. It was 6nm and 800 feet OVC. I decided to shoot the approach as it was above my minimums. I also was slightly concerned about my fuel as I didn't want to make another approach if I missed. I was still OK with the reserve I had. On the approach; I didn't see the runway until right over it and did a missed approach as the ceilings were much lower than anticipated. However; I was hand flying the plane and climbing north as the missed indicated but I couldn't get Approach. I tried several times. I then realized when I switched to Approach from Unicom; I must have double tapped the flip-flop and I was still on Unicom. I was climbing through 4;700 feet and in VMC conditions. I was concerned about my fuel and trying to figure out my next airport. I discovered and corrected my radio problem and called Approach. By his time I told them I was heading to AMA. I had not completed the missed approach procedures and they assigned me an altitude and gave me clearance to AMA at 7;000 feet. To make matters worse; I put in the wrong altitude and climbed above my clearance. There were a couple of planes in the area holding above me and I realized the problem of my actions. While I never felt unsafe in my approach; I certainly was preoccupied with my decisions and procedures and failed to follow the missed approach procedure. I think part of the problem was that I passed my first destination to my second where I missed the approach and then was nervous about my fuel and going to my third airport. The controllers did say the front moved in much faster than anticipated which explains why I was expecting better conditions at both DUX and BGD but saw low ceilings. The AWOS was more accurate than Approach. In short; I wasn't adequately prepared for the missed on this approach.,
1237573,weather,On approach to Reno [Runway] 16R; encountered moderate turbulence; LLWS; shifting high winds with severe gusts and blowing dust.  Airspeed fluctuations on final with a shift to a tailwind necessitated a missed approach go around. While accomplishing the missed approach encountered strong moderate turbulence at flaps 3 and the gear up; atmospheric conditions created an airspeed gain in excess of 30 to 45 knots thus overspeeding the flaps for configuration. The pitch was immediately adjusted but the overspeed occurred with a massive airspeed gain. In reconfiguring to flaps one; a similar airspeed gain caused a second overspeed in the flaps one configuration. The pitch attitude was adjusted and no further over speeds occurred. Upon taxi to gate; overspeed condition was written up and reported to maintenance for inspection.,The winds were changing constantly gusting to 35/50 knots. The First Officer configured early to get the plane stabilized. At approx. 1;000 feet we were losing airspeed and altitude and showing a 15 knot tailwind while tower was still calling a 30 knot headwind. I could also see a dust line coming down the runway towards the landing zone. I directed a go around and while climbing we got the 30-40 knot headwind gusts. While getting the flaps from 3 to 1; the airspeed hit the bottom of the red line twice. The moderate turbulence and gusts made it difficult to read the speed tape and fly the plane. After landing on the second attempt; I called Maintenance Control and wrote up the flap overspeed.
1237652,weather,In VMC at 4;500 MSL we encountered sustained moderate turbulence. During this time; we encountered an isolated incidence of severe turbulence; resulting in momentary loss of control; an altitude loss of approximately 200 feet; and the pilot and copilot striking their heads on the ceiling. There were no passengers on board. We were approximately 75 miles northeast of BIL.,
1238014,weather,While flying into STL; conditions rapidly deteriorated from what was forecast. About 40 miles from from the field; once handed off to STL Approach we were were informed that STL just put out a new METAR including freezing rain. We had already reported moderate ice to the previous controller and they were aware we were looking for alternative altitudes and solutions. The STL controller immediately gave us the updated METAR and several pireps for the area including moderate ice reports and one severe from the direction we just came from about 15 min behind us. I checked with the controller what the weather at our filed alternate was as well as several other airports in the vicinity. Unfortunately this freezing rain was a rather wide band covering a very large area. Due to these rapidly deteriorating conditions; I asked for a short approach and any assistance they could give us to get down quickly; and informed them we were receiving moderate to severe icing. I decided that the quickest way in was in fact our primary airport. Alton was closer distance wise but when I asked about it; the controller told me that due to the traffic already going in it would be quicker to go to STL; so this is what we did.The aircraft was light ;just the crew on board; no passengers and this helped keep our minimum icing speed and even allowed me to climb back up to a higher altitude in between layers just the freezing rain to help with the icing problem. The controller got us in as quick as they could. We were able to maintain positive control and airspeed without any upsets or control abnormalities all the way down the approach. Once we landed and inspected the exterior; we saw all the indications of severe ice; however only one inch or so had accumulated in the unprotected areas; and none above the wing. However the bottom of the wing had run back ice that had formed up to almost a foot back. Fortunately the top of the wing was clear and I believe the airspeed helped here.Several aircraft behind me our company and others were also scrambling to get out of the wide spread icing condition. This was the worst icing encounter I have ever experienced. Unfortunately there was no real way to avoid this encounter as it was unforecast and by the time it was reported to us; we were already in it; limiting our options.Honestly; I wish our aircraft were equipped with TKS anti-ice systems instead of boots. This would have seriously reduced the risk of the freezing rain encounter in my opinion; as more of the surface areas are protected. Too bad you can't make an Airworthiness Directive that requires operators to convert to that system.,
1239445,weather,We encountered a windshear warning on final approach to runway 34 in ZZZ. This resulted in a go around and we tried another attempt to land. On the second approach; ATC issued a microburst alert; resulting in another go around. While performing the go around; we received another windshear warning. At this point it was obvious we were not going to get into ZZZ and decided to return to the departure airport. While on the way; we realized that the airport had switched to a northbound operation which caused us to show a landing fuel of under 1500 lbs. Reserve on this flight was 2200 lbs. We then decided due to the low fuel; our only option was to land in GSP. While on the way; we showed landing with under 2200 lbs of fuel and declared min fuel to ATC. The conditions in GSP were not much different than in ZZZ or the departure airport; reporting windshear on final and other aircraft that had previously had to go around. As we were becoming critically low on fuel and multiple passengers were vomiting in the back; it was clear that we needed to land urgently. While on final; we received another windshear warning between 1000-1500 feet. I made the decision to continue the approach and not go around as we had no other options and only one go around could possibly be done with the critically low fuel. I wanted to make sure I had the go around available to me if it became necessary to save the aircraft while critically low over the runway; so I made the PIC decision to fly through the windshear warning as we were still flying and had some altitude to work with. We ended up landing safely in GSP with 2000 lbs of fuel on board and the wind conditions rapidly deteriorating. This event occurred due to the windshear conditions at all the airports in the area. We appeared to have plenty of fuel on board when we left and as there was no real convective activity along the route; I was under the impression that the flight would be windy; but nothing too out of the ordinary. The second attempt into ZZZ and the subsequent turning around of the departure airport also compounded the issue. My decision to continue through the windshear event in GSP was caused by the lack of fuel and lack of options available at the time and I feel it was necessary to be done to safely get the aircraft and the passengers on the ground while still having a little fuel left over in case of an extreme emergency close to the ground.This can be prevented by not sending airplanes into the air with a smaller fuel load when extreme windshear and microburst conditions are present at nearly all the available airports in the area. However; the conditions deteriorated rapidly and there may not have been enough warning to plan for multiple failed approaches and a subsequent diversion.,
1239516,weather,We were deiced/anti-iced and taxiing on Lima to the departure end of runway 06R at CLE. A gusting wind caused a right turn (weather vane effect) on the icy taxiway. I applied left tiller and both brakes to correct the taxi-line deviation. The aircraft tiller and brakes were ineffective at first. The nosewheel finally rolled onto a portion of the taxiway that was not as icy and caused a rapid turn back toward the taxiway centerline and on around to where the aircraft had completed a 180 degree turn while remaining on the taxiway. At no time did the aircraft leave the taxiway.We stopped the aircraft and called ground to have the airport authority send someone out to give the aircraft an exterior inspection on the taxiway to determine if we could taxi back to the gate under the aircraft's own power. He saw no damage and provided hand signal guidance to ensure that we could turn back around. (Another aircraft was headed our direction on Lima to runway 06R). With tower clearance we taxied down the runway and returned to the gate. Maintenance performed an engine Ice/FOD inspection and signed off the logbook write-up. We taxied back out and decided/anti-iced again but Maintenance Control called and requested us to return to the gate for further maintenance inspections. We were given another aircraft and departed.Important to note that the weather was 350/17 gusting to 24 with 1 1/2 SM BLSN. This was the time we were in and leaving the deice pad. At the time of the event the weather was 350/18 gusting to 28 with 1/4 SM BLSN. This indicates the increasing gusting winds and the reduced visibility associated with blowing snow.,Westbound on taxiway Lima; right wind gust caused weather vane of aircraft on ice patch forcing aircraft toward side of taxiway where right main wheel never left pavement but came very close to edge of taxiway. While controlling excursion; left main wheel then seemed to catch traction which forced aircraft to slowly slide around 180 degrees never leaving taxiway. After aircraft came almost to a stop on south side of taxiway; the aircraft continued to slowly slide southerly as though on very slippery ice. We had airport authority personnel inspect aircraft for damage and conferring with operations taxied aircraft back to ramp for inspection which entailed being towed from the ramp entry way to the gate for FOD inspection which was placed in maintenance log while conferring with the Duty Manager on what action to take. Phone calls were also made to Dispatch while maintenance personnel conferred with Maintenance Control on proper maintenance inspections and release where they faxed paperwork to our maintenance inspection crew. We were released to taxi for second departure and while in second deice operation; Maintenance Control called Captain to return to gate for a different type of inspection above and beyond previous FOD inspection. Another aircraft arranged and we continued the flight operation.
1239534,weather,I had just returned from my rest break and the First Officer (FO) and International Relief Officer (IRO) had climbed to FL360 in an attempt to find a smoother ride. At the time we had been in constant light turbulence with an occasional moderate bump. We were advised that we could find a smooth ride at FL240. After contacting Center we asked for clearance to FL240. As we descended through FL290 the ride improved considerably. As we passed through FL250 we encountered a small area of precipitation followed by a single severe bump. Both weather radars were on and there was not any weather painting. The IRO called to the Flight Attendants (FA) to see if they were OK. The lead told him that some of the FAs in the rear of the cabin had been hurt. After realizing there were injuries we declared an emergency and proceeded directly to the airport. Dispatch was notified and coordinated for medical personnel to meet at the gate.The fasten seatbelt sign had been on for quite some time prior to beginning descent. Several announcements had been made to insure everyone remained seated with their seat belts on. The flight attendants had been advised to discontinue their service and remain seated well before we began our descent.,We were approx. 1:15 from destination in a descent for ride conditions. All 3 pilots were in the cockpit. The Flight Attendants (FA) were notified to not do the final service and be seated for ride conditions. We asked for FL240 for a better ride and were descending through FL250 when we received a moderate to severe jolt. We were informed that several FA's were hurt and needed medical attention. We coordinated through dispatch and station for medical personnel to meet the flight.
1239536,weather,After Block in we left the parking brake set and the electric hydraulic B pump on. Parking check was complete.  The Cabin door was open and passengers were deplaning. The Captain (CA) and I were packing our bags for an hour turn with a plane change. A gust of wind pushed the plane several feet from the jetway. The CA got up to assist the Fight Attendants. I attempted to call ops; nobody answered. I then called Maintenance and advised them we would need their assistance and ask them to contact OPS. I then called ramp to advise them the wind had moved us off the gate and to remind inbound aircraft to keep brakes set (ours remained set after parking and was still set).  Maintenance was able to bring the jetway back to the aircraft so the passengers could finish deplaning.  The Captain made a logbook entry due to cabin door damage.,Ramp was covered with a thin layer of ice/ snow. Winds were strong and gusty from the NW. The lead in line was visible. After Block-in engines shut down chocks in signal received from marshaller; I left the parking brake set and hydraulics pressurized. Jet-bridge was pulled to door 1L; and canopy extended. As passengers were disembarking; a gust of wind hit the aircraft displacing the nose approximately 2-3 feet right away from the jet-bridge. I left the flight deck to see that no one had been injured. There was a 2-3 ft. gap between the aircraft and jet-bridge and the canopy was engaged with door 1L. The inside hinge was bent to the point that the door would not be able to be moved. Maintenance was notified; and after some time they were able to move the canopy and reposition the jet-bridge against the aircraft once again. All passengers and crew disembarked safely.
1239611,weather,After cleared for takeoff; standard power set; at approximately 80 KIAS; computer called out windshear; and I saw windshear on Nav Display; I called out to Captain 'WINDSHEAR'; and Captain aborted takeoff at approximately 95 KIAS...plenty of runway and Captain accomplished simple reject without slamming on brakes; and cleared runway at taxiway Bravo I believe. We held on Bravo. Accomplished QRH checklist and waited for 15 minutes allowing brakes to reach peak temperatures...281 was peak. We re-accomplished all applicable checklists; and taxied back for normal takeoff using windshear procedures. During this wait; Tower did not report any windshear and new ATIS Bravo did not reflect windshear as well. Takeoff was uneventful. Strong winds were the cause of this event. Winds reported by tower at takeoff clearance; 300/30G38.,
1239612,weather,During takeoff roll; we received a windshear alert at approximately 90 kts. We rejected our takeoff. After accomplishing our checklists and checking our brake temps; we taxied back and attempted a second takeoff. We received another windshear alert at approximately 100 kts and rejected again. We accomplished the checklist items and checked brake temps again. We attempted a third takeoff and were able to takeoff with no issues.,
1239978,weather,Departed VFR direct to ZZZ with flight following.Approximately 20 miles from ZZZ; approach notified us that ZZZ was reporting 2.5 miles and snow. I requested an IFR clearance and received a squawk and clearance from [Approach] with instructions to climb to 4;000 feet and expect vectors to ZZZ ILS.Upon penetrating the cloud base we began to immediately pick up ice on all leading edge surfaces (mixed rime and clear) including front wind shield to the extent that within minutes we had absolutely no visibility through the front wind shield. At 4;000 feet we made an attempt to fly vectors to the approach; however; we quickly determined that wasn't going to happen. Ice buildup was just happening way too fast and we couldn't see out the windshield.We notified Approach that we were abandoning the approach and immediately turned around and headed back in the direction we came from towards ZZZ1. We were told to maintain 3;000 feet and cleared to ZZZ1. We attempted to maintain altitude; but could not because we were still in the clouds and we continued to pick up ice. Without request from Approach I descended under the ceiling to 2;500 feet and proceeded to ZZZ1 where after about 9 or 10 visual approaches (roughly an hour) we were able to shed ice on the windshield to make a normal landing. It was a learning experience I really do not want to repeat. ZZZ1 approach and tower were extremely patient and helpful with us essentially giving us carte blanche use of the airport. We finally landed on runway 14 which was a 9;000 feet long runway I had chosen in the event we could not shed ice before running out of fuel. I could see the runway out my side window as we passed over it; I just could not see the runway out of my frosted up windshield. The length of the runway would have given me enough time to attempt a blind (out the side window) landing in the event it became inevitable. What would I have done different? Probably turned around sooner. The problem is; the ice came on so fast and thick we really didn't even recognize it until it was almost too late. Just writing this gives me the shakes. I can't remember a time I was this close to death.The funny thing is; I probably could have requested a contact approach; received it; stayed out of the clouds and landed non-eventfully at ZZZ. Again; a real learning experience I do not want to repeat.,
